week_start,week_end,commodity,raw_item,specification,unit,raw_unit,weekly_average_price,price_support_families,extraction_method,source_file
2026-08-24,2026-08-30,Garlic (Native),"Garlic, Native/Local kg 345.74",,kg,,345.74,,pdfplumber,2026\Weekly-Average-Prices-August-24-30-2026.pdf
2024-01-01,2024-01-05,Ginger,Ginger kg 152.12,,kg,,152.12,,pdfplumber,2024\Weekly-Average-Prices-January-1-5-2024.pdf
2024-01-08,2024-01-12,Ginger,Ginger kg 153.15,,kg,,153.15,,pdfplumber,2024\Weekly-Average-Prices-January-8-12-2024.pdf
2024-01-15,2024-01-19,Ginger,Ginger kg 144.22,,kg,,144.22,,pdfplumber,2024\Weekly-Average-Prices-January-15-19-2024.pdf
2024-01-22,2024-01-26,Ginger,Ginger kg 140.93,,kg,,140.93,,pdfplumber,2024\Weekly-Average-Prices-January-22-26-2024.pdf
2024-01-29,2024-02-02,Ginger,Ginger kg 139.00,,kg,,139.0,,pdfplumber,2024\Weekly-Average-Prices-January-29-February-2-2024.pdf
2024-02-05,2024-02-09,Ginger,Ginger kg 136.23,,kg,,136.23,,pdfplumber,2024\Weekly-Average-Prices-February-5-9-2024.pdf
2024-02-26,2024-03-01,Ginger,Ginger kg 132.62,,kg,,132.62,,pdfplumber,2024\Weekly-Average-Prices-February-26-March-1-2024.pdf
2024-03-04,2024-03-08,Ginger,Ginger kg 131.49,,kg,,131.49,,pdfplumber,2024\Weekly-Average-Prices-March-4-8-2024.pdf
2024-04-15,2024-04-20,Ginger,Ginger kg 145.78,,kg,,145.78,,pdfplumber,2024\Weekly-Average-Prices-April-15-20-2024.pdf
2024-04-22,2024-04-27,Ginger,Ginger kg 158.81,,kg,,158.81,,pdfplumber,2024\Weekly-Average-Prices-April-22-27-2024.pdf
2024-04-29,2024-05-04,Ginger,Ginger kg 190.29,,kg,,190.29,,pdfplumber,2024\Weekly-Average-Prices-April-29-May-4-2024.pdf
2024-05-06,2024-05-11,Ginger,Ginger kg 201.46,,kg,,201.46,,pdfplumber,2024\Weekly-Average-Prices-May-6-11-2024.pdf
2024-05-13,2024-05-18,Ginger,Ginger kg 211.67,,kg,,211.67,,pdfplumber,2024\Weekly-Average-Prices-May-13-18-2024.pdf
2024-05-20,2024-05-25,Ginger,Ginger kg 219.51,,kg,,219.51,,pdfplumber,2024\Weekly-Average-Prices-May-20-25-2024.pdf
2024-06-10,2024-06-15,Ginger,Ginger kg 258.24,,kg,,258.24,,pdfplumber,2024\Weekly-Average-Prices-June-10-15-2024.pdf
2024-06-17,2024-06-22,Ginger,Ginger kg 246.73,,kg,,246.73,,pdfplumber,2024\Weekly-Average-Prices-June-17-22-2024.pdf
2024-06-24,2024-06-29,Ginger,Ginger kg 238.58,,kg,,238.58,,pdfplumber,2024\Weekly-Average-Prices-June-24-29-2024.pdf
2024-07-01,2024-07-06,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 240.71",,kg,,240.71,,pdfplumber,2024\Weekly-Average-Prices-July-1-6-2024.pdf
2024-07-08,2024-07-13,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 236.49",,kg,,236.49,,pdfplumber,2024\Weekly-Average-Prices-July-8-13-2024.pdf
2024-07-15,2024-07-20,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 224.17",,kg,,224.17,,pdfplumber,2024\Weekly-Average-Prices-July-15-20-2024.pdf
2024-07-22,2024-07-27,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 220.72",,kg,,220.72,,pdfplumber,2024\Weekly-Average-Prices-July-22-27-2024.pdf
2024-07-29,2024-08-03,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 227.02",,kg,,227.02,,pdfplumber,2024\Weekly-Average-Prices-July-29-August-3-2024.pdf
2024-08-05,2024-08-10,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 226.56",,kg,,226.56,,pdfplumber,2024\Weekly-Average-Prices-August-5-10-2024.pdf
2024-08-12,2024-08-17,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 223.26",,kg,,223.26,,pdfplumber,2024\Weekly-Average-Prices-August-12-17-2024.pdf
2024-08-19,2024-08-24,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 226.37",,kg,,226.37,,pdfplumber,2024\Weekly-Average-Prices-August-19-24-2024.pdf
2024-11-04,2024-11-09,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 221.83",,kg,,221.83,,pdfplumber,2024\Weekly-Average-Prices-November-4-9-2024.pdf
2024-11-18,2024-11-23,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 249.49",,kg,,249.49,,pdfplumber,2024\Weekly-Average-Prices-November-18-23-2024.pdf
2025-04-28,2025-05-03,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 184.84",,kg,,184.84,,pdfplumber,2025\Weekly-Average-Prices-April-28-May-3-2025.pdf
2025-06-09,2025-06-14,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 213.78",,kg,,213.78,,pdfplumber,2025\Weekly-Average-Prices-June-9-14-2025.pdf
2025-09-15,2025-09-20,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 203.10",,kg,,203.1,,pdfplumber,2025\Weekly-Average-Prices-September-15-20-2025.pdf
2025-09-22,2025-09-27,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 200.91",,kg,,200.91,,pdfplumber,2025\Weekly-Average-Prices-September-22-27-2025.pdf
2025-10-13,2025-10-18,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 195.11",,kg,,195.11,,pdfplumber,2025\Weekly-Average-Prices-October-13-18-2025.pdf
2025-10-27,2025-11-01,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 197.34",,kg,,197.34,,pdfplumber,2025\Weekly-Average-Prices-October-27-November-1-2025.pdf
2025-11-03,2025-11-08,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 194.98",,kg,,194.98,,pdfplumber,2025\Weekly-Average-Prices-November-3-8-2025.pdf
2025-12-08,2025-12-13,Ginger,"Ginger Fairly well-matured, Medium (150-300 gm) kg 173.05",,kg,,173.05,,pdfplumber,2025\Weekly-Average-Prices-December-8-13-2025.pdf
2026-01-12,2026-01-17,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 161.85",,kg,,161.85,,pdfplumber,2026\Weekly-Average-Prices-January-12-17-2026.pdf
2026-01-19,2026-01-24,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 160.22",,kg,,160.22,,pdfplumber,2026\Weekly-Average-Prices-January-19-24-2026.pdf
2026-04-20,2026-04-25,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 156.76",,kg,,156.76,,pdfplumber,2026\Weekly-Average-Prices-April-20-25-2026.pdf
2026-04-27,2026-05-02,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 159.07",,kg,,159.07,,pdfplumber,2026\Weekly-Average-Prices-April-27-May-2-2026.pdf
2026-05-04,2026-05-09,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 164.78",,kg,,164.78,,pdfplumber,2026\Weekly-Average-Prices-May-4-9-2026.pdf
2026-05-11,2026-05-16,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 166.48",,kg,,166.48,,pdfplumber,2026\Weekly-Average-Prices-May-11-16-2026.pdf
2026-05-18,2026-05-23,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 171.53",,kg,,171.53,,pdfplumber,2026\Weekly-Average-Prices-May-18-23-2026.pdf
2026-05-25,2026-05-30,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 172.08",,kg,,172.08,,pdfplumber,2026\Weekly-Average-Prices-May-25-30-2026.pdf
2026-06-01,2026-06-06,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 173.11",,kg,,173.11,,pdfplumber,2026\Weekly-Average-Prices-June-1-6-2026.pdf
2026-06-08,2026-06-13,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 173.67",,kg,,173.67,,pdfplumber,2026\Weekly-Average-Prices-June-8-13-2026.pdf
2026-06-15,2026-06-20,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 176.63",,kg,,176.63,,pdfplumber,2026\Weekly-Average-Prices-June-15-20-2026.pdf
2026-06-22,2026-06-27,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 179.54",,kg,,179.54,,pdfplumber,2026\Weekly-Average-Prices-June-22-27-2026.pdf
2026-06-29,2026-07-05,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 177.13",,kg,,177.13,,pdfplumber,2026\Weekly-Average-Prices-June-29-July-5-2026.pdf
2026-07-06,2026-07-12,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 174.83",,kg,,174.83,,pdfplumber,2026\Weekly-Average-Prices-July-6-12-2026.pdf
2026-07-13,2026-07-19,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 176.09",,kg,,176.09,,pdfplumber,2026\Weekly-Average-Prices-July-13-19-2026.pdf
2026-07-20,2026-07-26,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 175.77",,kg,,175.77,,pdfplumber,2026\Weekly-Average-Prices-July-20-26-2026.pdf
2026-07-27,2026-08-02,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 177.48",,kg,,177.48,,pdfplumber,2026\Weekly-Average-Prices-July-27-August-2-2026.pdf
2026-08-03,2026-08-09,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 176.74",,kg,,176.74,,pdfplumber,2026\Weekly-Average-Prices-August-3-9-2026.pdf
2026-08-10,2026-08-16,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 180.75",,kg,,180.75,,pdfplumber,2026\Weekly-Average-Prices-August-10-16-2026.pdf
2026-08-17,2026-08-23,Ginger,"Ginger, Local kg 184.96",,kg,,184.96,,pdfplumber,2026\Weekly-Average-Prices-August-17-23-2026.pdf
2026-08-24,2026-08-30,Ginger,"Ginger, Local Fairly well-matured, Medium (150-300 gm) kg 185.75",,kg,,185.75,,pdfplumber,2026\Weekly-Average-Prices-August-24-30-2026.pdf
2024-01-01,2024-01-05,Pechay (Baguio),Pechay (Baguio) kg 69.28,,kg,,69.28,,pdfplumber,2024\Weekly-Average-Prices-January-1-5-2024.pdf
2024-01-08,2024-01-12,Pechay (Baguio),Pechay (Baguio) kg 61.77,,kg,,61.77,,pdfplumber,2024\Weekly-Average-Prices-January-8-12-2024.pdf
2024-01-15,2024-01-19,Pechay (Baguio),Pechay (Baguio) kg 61.34,,kg,,61.34,,pdfplumber,2024\Weekly-Average-Prices-January-15-19-2024.pdf
2024-01-22,2024-01-26,Pechay (Baguio),Pechay (Baguio) kg 61.57,,kg,,61.57,,pdfplumber,2024\Weekly-Average-Prices-January-22-26-2024.pdf
2024-01-29,2024-02-02,Pechay (Baguio),Pechay (Baguio) kg 61.10,,kg,,61.1,,pdfplumber,2024\Weekly-Average-Prices-January-29-February-2-2024.pdf
2024-02-05,2024-02-09,Pechay (Baguio),Pechay (Baguio) kg 60.21,,kg,,60.21,,pdfplumber,2024\Weekly-Average-Prices-February-5-9-2024.pdf
2024-02-26,2024-03-01,Pechay (Baguio),Pechay (Baguio) kg 63.03,,kg,,63.03,,pdfplumber,2024\Weekly-Average-Prices-February-26-March-1-2024.pdf
2024-03-04,2024-03-08,Pechay (Baguio),Pechay (Baguio) kg 63.34,,kg,,63.34,,pdfplumber,2024\Weekly-Average-Prices-March-4-8-2024.pdf
2024-04-15,2024-04-20,Pechay (Baguio),Pechay (Baguio) kg 65.52,,kg,,65.52,,pdfplumber,2024\Weekly-Average-Prices-April-15-20-2024.pdf
2024-04-22,2024-04-27,Pechay (Baguio),Pechay (Baguio) kg 66.00,,kg,,66.0,,pdfplumber,2024\Weekly-Average-Prices-April-22-27-2024.pdf
2024-04-29,2024-05-04,Pechay (Baguio),Pechay (Baguio) kg 68.93,,kg,,68.93,,pdfplumber,2024\Weekly-Average-Prices-April-29-May-4-2024.pdf
2024-05-06,2024-05-11,Pechay (Baguio),Pechay (Baguio) kg 70.12,,kg,,70.12,,pdfplumber,2024\Weekly-Average-Prices-May-6-11-2024.pdf
2024-05-13,2024-05-18,Pechay (Baguio),Pechay (Baguio) kg 71.58,,kg,,71.58,,pdfplumber,2024\Weekly-Average-Prices-May-13-18-2024.pdf
2024-05-20,2024-05-25,Pechay (Baguio),Pechay (Baguio) kg 80.06,,kg,,80.06,,pdfplumber,2024\Weekly-Average-Prices-May-20-25-2024.pdf
2024-06-10,2024-06-15,Pechay (Baguio),Pechay (Baguio) kg 115.72,,kg,,115.72,,pdfplumber,2024\Weekly-Average-Prices-June-10-15-2024.pdf
2024-06-17,2024-06-22,Pechay (Baguio),Pechay (Baguio) kg 112.32,,kg,,112.32,,pdfplumber,2024\Weekly-Average-Prices-June-17-22-2024.pdf
2024-06-24,2024-06-29,Pechay (Baguio),Pechay (Baguio) kg 103.92,,kg,,103.92,,pdfplumber,2024\Weekly-Average-Prices-June-24-29-2024.pdf
2024-07-01,2024-07-06,Pechay (Baguio),Pechay (Baguio) kg 93.17,,kg,,93.17,,pdfplumber,2024\Weekly-Average-Prices-July-1-6-2024.pdf
2024-07-08,2024-07-13,Pechay (Baguio),Pechay (Baguio) kg 85.51,,kg,,85.51,,pdfplumber,2024\Weekly-Average-Prices-July-8-13-2024.pdf
2024-07-15,2024-07-20,Pechay (Baguio),Pechay (Baguio) kg 78.31,,kg,,78.31,,pdfplumber,2024\Weekly-Average-Prices-July-15-20-2024.pdf
2024-07-22,2024-07-27,Pechay (Baguio),Pechay (Baguio) kg 76.49,,kg,,76.49,,pdfplumber,2024\Weekly-Average-Prices-July-22-27-2024.pdf
2024-07-29,2024-08-03,Pechay (Baguio),Pechay (Baguio) kg 80.41,,kg,,80.41,,pdfplumber,2024\Weekly-Average-Prices-July-29-August-3-2024.pdf
2024-08-05,2024-08-10,Pechay (Baguio),Pechay (Baguio) kg 74.34,,kg,,74.34,,pdfplumber,2024\Weekly-Average-Prices-August-5-10-2024.pdf
2024-08-12,2024-08-17,Pechay (Baguio),Pechay (Baguio) kg 70.67,,kg,,70.67,,pdfplumber,2024\Weekly-Average-Prices-August-12-17-2024.pdf
2024-08-19,2024-08-24,Pechay (Baguio),Pechay (Baguio) kg 70.56,,kg,,70.56,,pdfplumber,2024\Weekly-Average-Prices-August-19-24-2024.pdf
2024-11-04,2024-11-09,Pechay (Baguio),Pechay (Baguio) kg 120.94,,kg,,120.94,,pdfplumber,2024\Weekly-Average-Prices-November-4-9-2024.pdf
2024-11-18,2024-11-23,Pechay (Baguio),Pechay (Baguio) kg 97.54,,kg,,97.54,,pdfplumber,2024\Weekly-Average-Prices-November-18-23-2024.pdf
2025-04-28,2025-05-03,Pechay (Baguio),Pechay (Baguio) kg 89.71,,kg,,89.71,,pdfplumber,2025\Weekly-Average-Prices-April-28-May-3-2025.pdf
2025-06-09,2025-06-14,Pechay (Baguio),Pechay (Baguio) kg 80.61,,kg,,80.61,,pdfplumber,2025\Weekly-Average-Prices-June-9-14-2025.pdf
2025-09-15,2025-09-20,Pechay (Baguio),Pechay (Baguio) kg 78.05,,kg,,78.05,,pdfplumber,2025\Weekly-Average-Prices-September-15-20-2025.pdf
2025-09-22,2025-09-27,Pechay (Baguio),Pechay (Baguio) kg 82.87,,kg,,82.87,,pdfplumber,2025\Weekly-Average-Prices-September-22-27-2025.pdf
2025-10-13,2025-10-18,Pechay (Baguio),Pechay (Baguio) kg 76.76,,kg,,76.76,,pdfplumber,2025\Weekly-Average-Prices-October-13-18-2025.pdf
2025-10-27,2025-11-01,Pechay (Baguio),Pechay (Baguio) kg 75.65,,kg,,75.65,,pdfplumber,2025\Weekly-Average-Prices-October-27-November-1-2025.pdf
2025-11-03,2025-11-08,Pechay (Baguio),Pechay (Baguio) kg 77.61,,kg,,77.61,,pdfplumber,2025\Weekly-Average-Prices-November-3-8-2025.pdf
2025-12-08,2025-12-13,Pechay (Baguio),Pechay (Baguio) kg 86.11,,kg,,86.11,,pdfplumber,2025\Weekly-Average-Prices-December-8-13-2025.pdf
2026-01-12,2026-01-17,Pechay (Baguio),Pechay Baguio kg 94.61,,kg,,94.61,,pdfplumber,2026\Weekly-Average-Prices-January-12-17-2026.pdf
2026-01-19,2026-01-24,Pechay (Baguio),Pechay Baguio kg 90.65,,kg,,90.65,,pdfplumber,2026\Weekly-Average-Prices-January-19-24-2026.pdf
2026-04-20,2026-04-25,Pechay (Baguio),Pechay Baguio kg 74.98,,kg,,74.98,,pdfplumber,2026\Weekly-Average-Prices-April-20-25-2026.pdf
2026-04-27,2026-05-02,Pechay (Baguio),Pechay Baguio kg 74.16,,kg,,74.16,,pdfplumber,2026\Weekly-Average-Prices-April-27-May-2-2026.pdf
2026-05-04,2026-05-09,Pechay (Baguio),Pechay Baguio kg 75.25,,kg,,75.25,,pdfplumber,2026\Weekly-Average-Prices-May-4-9-2026.pdf
2026-05-11,2026-05-16,Pechay (Baguio),Pechay Baguio kg 74.59,,kg,,74.59,,pdfplumber,2026\Weekly-Average-Prices-May-11-16-2026.pdf
2026-05-18,2026-05-23,Pechay (Baguio),Pechay Baguio kg 75.98,,kg,,75.98,,pdfplumber,2026\Weekly-Average-Prices-May-18-23-2026.pdf
2026-05-25,2026-05-30,Pechay (Baguio),Pechay Baguio kg 76.92,,kg,,76.92,,pdfplumber,2026\Weekly-Average-Prices-May-25-30-2026.pdf
2026-06-01,2026-06-06,Pechay (Baguio),Pechay Baguio kg 77.42,,kg,,77.42,,pdfplumber,2026\Weekly-Average-Prices-June-1-6-2026.pdf
2026-06-08,2026-06-13,Pechay (Baguio),Pechay Baguio kg 81.73,,kg,,81.73,,pdfplumber,2026\Weekly-Average-Prices-June-8-13-2026.pdf
2026-06-15,2026-06-20,Pechay (Baguio),Pechay Baguio kg 83.20,,kg,,83.2,,pdfplumber,2026\Weekly-Average-Prices-June-15-20-2026.pdf
2026-06-22,2026-06-27,Pechay (Baguio),Pechay Baguio kg 84.23,,kg,,84.23,,pdfplumber,2026\Weekly-Average-Prices-June-22-27-2026.pdf
2026-06-29,2026-07-05,Pechay (Baguio),Pechay Baguio kg 84.36,,kg,,84.36,,pdfplumber,2026\Weekly-Average-Prices-June-29-July-5-2026.pdf
2026-07-06,2026-07-12,Pechay (Baguio),Pechay Baguio kg 85.34,,kg,,85.34,,pdfplumber,2026\Weekly-Average-Prices-July-6-12-2026.pdf
2026-07-13,2026-07-19,Pechay (Baguio),Pechay Baguio kg 84.60,,kg,,84.6,,pdfplumber,2026\Weekly-Average-Prices-July-13-19-2026.pdf
2026-07-20,2026-07-26,Pechay (Baguio),Pechay Baguio kg 83.10,,kg,,83.1,,pdfplumber,2026\Weekly-Average-Prices-July-20-26-2026.pdf
2026-07-27,2026-08-02,Pechay (Baguio),Pechay Baguio kg 81.24,,kg,,81.24,,pdfplumber,2026\Weekly-Average-Prices-July-27-August-2-2026.pdf
2026-08-03,2026-08-09,Pechay (Baguio),Pechay Baguio kg 79.32,,kg,,79.32,,pdfplumber,2026\Weekly-Average-Prices-August-3-9-2026.pdf
2026-08-10,2026-08-16,Pechay (Baguio),Pechay Baguio kg 99.76,,kg,,99.76,,pdfplumber,2026\Weekly-Average-Prices-August-10-16-2026.pdf
2026-08-17,2026-08-23,Pechay (Baguio),Pechay Baguio kg 108.92,,kg,,108.92,,pdfplumber,2026\Weekly-Average-Prices-August-17-23-2026.pdf
2026-08-24,2026-08-30,Pechay (Baguio),Pechay Baguio kg 124.10,,kg,,124.1,,pdfplumber,2026\Weekly-Average-Prices-August-24-30-2026.pdf
2024-01-01,2024-01-05,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 74.26,,kg,,74.26,,pdfplumber,2024\Weekly-Average-Prices-January-1-5-2024.pdf
2024-01-08,2024-01-12,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 68.76,,kg,,68.76,,pdfplumber,2024\Weekly-Average-Prices-January-8-12-2024.pdf
2024-01-15,2024-01-19,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 69.71,,kg,,69.71,,pdfplumber,2024\Weekly-Average-Prices-January-15-19-2024.pdf
2024-01-22,2024-01-26,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 69.80,,kg,,69.8,,pdfplumber,2024\Weekly-Average-Prices-January-22-26-2024.pdf
2024-01-29,2024-02-02,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 65.53,,kg,,65.53,,pdfplumber,2024\Weekly-Average-Prices-January-29-February-2-2024.pdf
2024-02-05,2024-02-09,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 64.19,,kg,,64.19,,pdfplumber,2024\Weekly-Average-Prices-February-5-9-2024.pdf
2024-02-26,2024-03-01,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 59.75,,kg,,59.75,,pdfplumber,2024\Weekly-Average-Prices-February-26-March-1-2024.pdf
2024-03-04,2024-03-08,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 59.78,,kg,,59.78,,pdfplumber,2024\Weekly-Average-Prices-March-4-8-2024.pdf
2024-04-15,2024-04-20,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 74.66,,kg,,74.66,,pdfplumber,2024\Weekly-Average-Prices-April-15-20-2024.pdf
2024-04-22,2024-04-27,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 71.35,,kg,,71.35,,pdfplumber,2024\Weekly-Average-Prices-April-22-27-2024.pdf
2024-04-29,2024-05-04,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 68.57,,kg,,68.57,,pdfplumber,2024\Weekly-Average-Prices-April-29-May-4-2024.pdf
2024-05-06,2024-05-11,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 71.23,,kg,,71.23,,pdfplumber,2024\Weekly-Average-Prices-May-6-11-2024.pdf
2024-05-13,2024-05-18,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 74.07,,kg,,74.07,,pdfplumber,2024\Weekly-Average-Prices-May-13-18-2024.pdf
2024-05-20,2024-05-25,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 87.73,,kg,,87.73,,pdfplumber,2024\Weekly-Average-Prices-May-20-25-2024.pdf
2024-06-10,2024-06-15,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 165.66,,kg,,165.66,,pdfplumber,2024\Weekly-Average-Prices-June-10-15-2024.pdf
2024-06-17,2024-06-22,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 159.60,,kg,,159.6,,pdfplumber,2024\Weekly-Average-Prices-June-17-22-2024.pdf
2024-06-24,2024-06-29,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 133.52,,kg,,133.52,,pdfplumber,2024\Weekly-Average-Prices-June-24-29-2024.pdf
2024-07-01,2024-07-06,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 92.38,,kg,,92.38,,pdfplumber,2024\Weekly-Average-Prices-July-1-6-2024.pdf
2024-07-08,2024-07-13,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 75.98,,kg,,75.98,,pdfplumber,2024\Weekly-Average-Prices-July-8-13-2024.pdf
2024-07-15,2024-07-20,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 67.35,,kg,,67.35,,pdfplumber,2024\Weekly-Average-Prices-July-15-20-2024.pdf
2024-07-22,2024-07-27,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 83.53,,kg,,83.53,,pdfplumber,2024\Weekly-Average-Prices-July-22-27-2024.pdf
2024-07-29,2024-08-03,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 131.89,,kg,,131.89,,pdfplumber,2024\Weekly-Average-Prices-July-29-August-3-2024.pdf
2024-08-05,2024-08-10,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 129.49,,kg,,129.49,,pdfplumber,2024\Weekly-Average-Prices-August-5-10-2024.pdf
2024-08-12,2024-08-17,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 98.65,,kg,,98.65,,pdfplumber,2024\Weekly-Average-Prices-August-12-17-2024.pdf
2024-08-19,2024-08-24,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 87.21,,kg,,87.21,,pdfplumber,2024\Weekly-Average-Prices-August-19-24-2024.pdf
2024-11-04,2024-11-09,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 127.81,,kg,,127.81,,pdfplumber,2024\Weekly-Average-Prices-November-4-9-2024.pdf
2024-11-18,2024-11-23,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 109.32,,kg,,109.32,,pdfplumber,2024\Weekly-Average-Prices-November-18-23-2024.pdf
2025-04-28,2025-05-03,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 91.73,,kg,,91.73,,pdfplumber,2025\Weekly-Average-Prices-April-28-May-3-2025.pdf
2025-06-09,2025-06-14,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 88.68,,kg,,88.68,,pdfplumber,2025\Weekly-Average-Prices-June-9-14-2025.pdf
2025-09-15,2025-09-20,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 92.85,,kg,,92.85,,pdfplumber,2025\Weekly-Average-Prices-September-15-20-2025.pdf
2025-09-22,2025-09-27,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 99.33,,kg,,99.33,,pdfplumber,2025\Weekly-Average-Prices-September-22-27-2025.pdf
2025-10-13,2025-10-18,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 123.65,,kg,,123.65,,pdfplumber,2025\Weekly-Average-Prices-October-13-18-2025.pdf
2025-10-27,2025-11-01,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 102.73,,kg,,102.73,,pdfplumber,2025\Weekly-Average-Prices-October-27-November-1-2025.pdf
2025-11-03,2025-11-08,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 101.35,,kg,,101.35,,pdfplumber,2025\Weekly-Average-Prices-November-3-8-2025.pdf
2025-12-08,2025-12-13,Pechay (Native),Pechay (Native) 3-4 Small Bundles kg 118.20,,kg,,118.2,,pdfplumber,2025\Weekly-Average-Prices-December-8-13-2025.pdf
2026-01-12,2026-01-17,Pechay (Native),Native Pechay 3-4 Small Bundles kg 81.62,,kg,,81.62,,pdfplumber,2026\Weekly-Average-Prices-January-12-17-2026.pdf
2026-01-19,2026-01-24,Pechay (Native),Native Pechay 3-4 Small Bundles kg 76.78,,kg,,76.78,,pdfplumber,2026\Weekly-Average-Prices-January-19-24-2026.pdf
2026-04-20,2026-04-25,Pechay (Native),Native Pechay 3-4 Small Bundles kg 74.42,,kg,,74.42,,pdfplumber,2026\Weekly-Average-Prices-April-20-25-2026.pdf
2026-04-27,2026-05-02,Pechay (Native),Native Pechay 3-4 Small Bundles kg 76.76,,kg,,76.76,,pdfplumber,2026\Weekly-Average-Prices-April-27-May-2-2026.pdf
2026-05-04,2026-05-09,Pechay (Native),Native Pechay 3-4 Small Bundles kg 77.15,,kg,,77.15,,pdfplumber,2026\Weekly-Average-Prices-May-4-9-2026.pdf
2026-05-11,2026-05-16,Pechay (Native),Native Pechay 3-4 Small Bundles kg 78.55,,kg,,78.55,,pdfplumber,2026\Weekly-Average-Prices-May-11-16-2026.pdf
2026-05-18,2026-05-23,Pechay (Native),Native Pechay 3-4 Small Bundles kg 80.96,,kg,,80.96,,pdfplumber,2026\Weekly-Average-Prices-May-18-23-2026.pdf
